"GEO_ID","NAME","B27010_001E","B27010_001M","B27010_002E","B27010_002M","B27010_003E","B27010_003M","B27010_004E","B27010_004M","B27010_005E","B27010_005M","B27010_006E","B27010_006M","B27010_007E","B27010_007M","B27010_008E","B27010_008M","B27010_009E","B27010_009M","B27010_010E","B27010_010M","B27010_011E","B27010_011M","B27010_012E","B27010_012M","B27010_013E","B27010_013M","B27010_014E","B27010_014M","B27010_015E","B27010_015M","B27010_016E","B27010_016M","B27010_017E","B27010_017M","B27010_018E","B27010_018M","B27010_019E","B27010_019M","B27010_020E","B27010_020M","B27010_021E","B27010_021M","B27010_022E","B27010_022M","B27010_023E","B27010_023M","B27010_024E","B27010_024M","B27010_025E","B27010_025M","B27010_026E","B27010_026M","B27010_027E","B27010_027M","B27010_028E","B27010_028M","B27010_029E","B27010_029M","B27010_030E","B27010_030M","B27010_031E","B27010_031M","B27010_032E","B27010_032M","B27010_033E","B27010_033M","B27010_034E","B27010_034M","B27010_035E","B27010_035M","B27010_036E","B27010_036M","B27010_037E","B27010_037M","B27010_038E","B27010_038M","B27010_039E","B27010_039M","B27010_040E","B27010_040M","B27010_041E","B27010_041M","B27010_042E","B27010_042M","B27010_043E","B27010_043M","B27010_044E","B27010_044M","B27010_045E","B27010_045M","B27010_046E","B27010_046M","B27010_047E","B27010_047M","B27010_048E","B27010_048M","B27010_049E","B27010_049M","B27010_050E","B27010_050M","B27010_051E","B27010_051M","B27010_052E","B27010_052M","B27010_053E","B27010_053M","B27010_054E","B27010_054M","B27010_055E","B27010_055M","B27010_056E","B27010_056M","B27010_057E","B27010_057M","B27010_058E","B27010_058M","B27010_059E","B27010_059M","B27010_060E","B27010_060M","B27010_061E","B27010_061M","B27010_062E","B27010_062M","B27010_063E","B27010_063M","B27010_064E","B27010_064M","B27010_065E","B27010_065M","B27010_066E","B27010_066M",
"1400000US25001012001","Census Tract 120.01, Barnstable County, Massachusetts","5604","434","644","179","519","167","298","167","39","43","0","17","115","105","67","87","0","17","125","94","0","17","0","17","0","17","0","17","0","17","125","94","0","17","970","283","694","255","327","136","16","26","0","17","276","188","75","100","0","17","190","181","148","174","0","17","0","17","25","41","0","17","17","27","86","73","2046","252","1481","238","1113","232","196","106","16","23","129","64","12","20","15","23","456","173","31","35","57","49","0","17","111","66","34","57","0","17","223","159","109","97","1944","179","396","140","84","79","14","23","298","111","0","17","0","17","1548","184","0","17","444","152","487","173","32","32","0","17","27","30","558","158","0","17",
"1400000US25001012002","Census Tract 120.02, Barnstable County, Massachusetts","2631","272","422","91","390","100","15","28","35","40","0","12","340","90","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","32","34","432","169","359","161","162","90","0","12","0","12","197","136","0","12","0","12","73","65","0","12","0","12","33","39","0","12","0","12","40","48","0","12","966","144","854","153","368","118","104","80","8","15","364","126","0","12","10","15","102","81","35","40","0","12","0","12","34","25","0","12","0","12","33","40","10","17","811","121","184","77","0","12","5","9","179","76","0","12","0","12","618","111","0","12","302","82","88","50","48","33","0","12","8","13","172","73","9","14",
"1400000US25001012101","Census Tract 121.01, Barnstable County, Massachusetts","5452","547","1065","228","971","227","327","169","86","104","0","17","558","203","0","17","0","17","94","88","0","17","0","17","0","17","22","36","0","17","72","84","0","17","1042","325","974","301","572","252","127","132","17","27","258","145","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","68","88","2353","299","1974","305","1298","314","258","211","35","54","347","199","36","40","0","17","277","121","22","35","0","17","0","17","30","35","23","38","31","45","171","97","102","102","992","167","165","88","17","28","0","17","148","82","0","17","0","17","827","176","0","17","348","118","203","72","12","20","0","17","0","17","264","116","0","17",
"1400000US25001012102","Census Tract 121.02, Barnstable County, Massachusetts","3048","298","412","111","337","118","199","97","21","24","0","12","117","83","0","12","0","12","75","80","0","12","0","12","0","12","0","12","0","12","75","80","0","12","620","171","478","175","314","150","0","12","0","12","164","78","0","12","0","12","59","63","0","12","0","12","0","12","0","12","0","12","59","63","83","69","1025","150","835","156","420","131","169","83","15","16","222","113","9","14","0","12","168","91","26","27","9","14","0","12","63","57","13","18","0","12","57","56","22","24","991","149","330","105","24","27","0","12","306","101","0","12","0","12","661","120","0","12","178","71","167","67","8","13","0","12","30","40","278","88","0","12",
"1400000US25001012200","Census Tract 122, Barnstable County, Massachusetts","4510","393","806","142","635","146","401","138","92","84","0","12","142","106","0","12","0","12","146","155","0","12","0","12","0","12","0","12","0","12","146","155","25","46","466","179","388","157","209","125","76","85","0","12","103","98","0","12","0","12","19","27","19","27","0","12","0","12","0","12","0","12","0","12","59","69","1892","195","1734","218","1235","261","257","125","13","21","229","158","0","12","0","12","89","79","0","12","15","22","0","12","3","5","0","12","0","12","71","78","69","67","1346","191","318","120","26","31","0","12","292","112","0","12","0","12","1028","173","0","12","423","144","271","164","26","30","0","12","9","18","299","108","0","12",
"1400000US25001012502","Census Tract 125.02, Barnstable County, Massachusetts","3736","461","868","283","807","282","262","160","21","35","0","12","524","311","0","12","0","12","61","45","0","12","0","12","0","12","0","12","0","12","61","45","0","12","734","232","514","199","137","83","7","15","0","12","370","199","0","12","0","12","61","67","0","12","0","12","45","62","0","12","0","12","16","25","159","134","1368","183","1161","202","708","171","187","95","14","18","252","115","0","12","0","12","91","48","6","10","7","11","0","12","37","28","0","12","9","14","32","33","116","88","766","136","116","68","0","12","5","8","111","68","0","12","0","12","650","141","0","12","86","43","283","90","101","89","0","12","21","33","159","71","0","12",
"1400000US25001012601","Census Tract 126.01, Barnstable County, Massachusetts","3317","367","724","188","670","184","281","122","38","61","0","12","307","163","44","63","0","12","54","48","0","12","0","12","0","12","0","12","0","12","54","48","0","12","842","191","681","229","322","176","93","96","13","22","223","115","30","43","0","12","61","74","0","12","0","12","0","12","0","12","11","17","50","72","100","107","1185","191","1036","192","497","124","140","88","5","9","394","151","0","12","0","12","86","50","12","16","0","12","0","12","29","25","0","12","0","12","45","37","63","57","566","102","169","80","35","31","0","12","134","74","0","12","0","12","397","76","0","12","83","46","99","64","12","15","0","12","32","36","171","61","0","12",
"1400000US25001012602","Census Tract 126.02, Barnstable County, Massachusetts","5055","489","1107","287","1002","303","407","265","0","17","12","20","583","213","0","17","0","17","42","47","0","17","0","17","0","17","0","17","0","17","42","47","63","81","1334","376","1057","252","557","247","33","39","0","17","467","138","0","17","0","17","49","44","0","17","0","17","17","26","0","17","0","17","32","35","228","225","1893","220","1609","238","749","215","253","141","0","17","607","166","0","17","0","17","231","112","0","17","19","30","0","17","95","67","0","17","0","17","117","90","53","56","721","125","282","112","28","32","0","17","254","114","0","17","0","17","439","125","0","17","92","53","149","99","49","63","0","17","13","23","136","61","0","17",
"1400000US25001012700","Census Tract 127, Barnstable County, Massachusetts","4240","409","498","122","458","126","336","126","25","22","0","12","97","87","0","12","0","12","40","67","0","12","0","12","0","12","0","12","0","12","40","67","0","12","688","272","540","228","359","180","125","116","21","33","35","49","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","148","145","1798","280","1479","173","1131","248","194","115","63","48","78","67","13","22","0","12","280","157","13","22","30","49","26","42","81","88","0","12","0","12","130","81","39","46","1256","214","332","115","65","47","0","12","267","109","0","12","0","12","924","236","17","25","316","161","317","136","41","31","0","12","0","12","233","115","0","12",
"1400000US25001012800","Census Tract 128, Barnstable County, Massachusetts","3814","287","709","147","670","157","449","115","74","54","0","12","147","116","0","12","0","12","39","39","0","12","0","12","0","12","0","12","0","12","39","39","0","12","539","149","436","142","278","103","77","64","0","12","81","71","0","12","0","12","43","46","17","27","0","12","0","12","0","12","0","12","26","36","60","45","1631","144","1376","155","982","148","201","96","52","53","126","81","15","17","0","12","126","84","19","30","0","12","0","12","15","22","9","15","10","16","73","71","129","68","935","126","249","86","0","12","19","22","230","84","0","12","0","12","686","126","0","12","187","64","275","106","17","22","0","12","8","12","199","68","0","12",
"1400000US25001012900","Census Tract 129, Barnstable County, Massachusetts","3908","340","789","138","748","133","573","123","7","12","0","12","153","86","15","22","0","12","41","34","0","12","0","12","0","12","0","12","0","12","41","34","0","12","584","137","517","132","406","116","49","43","0","12","51","41","11","17","0","12","51","39","0","12","0","12","0","12","0","12","0","12","51","39","16","19","1651","171","1382","153","945","149","221","89","25","34","154","73","28","36","9","15","111","62","41","39","0","12","10","15","2","3","0","12","0","12","58","46","158","87","884","86","237","72","25","22","0","12","212","72","0","12","0","12","647","91","0","12","127","51","248","75","8","13","0","12","0","12","264","67","0","12",
"1400000US25001013002","Census Tract 130.02, Barnstable County, Massachusetts","2670","268","330","94","300","93","185","87","43","50","0","12","72","52","0","12","0","12","16","18","7","11","0","12","0","12","0","12","0","12","9","15","14","23","345","124","329","123","180","75","87","69","0","12","62","53","0","12","0","12","5","8","0","12","0","12","0","12","0","12","0","12","5","8","11","27","914","170","746","139","480","124","127","87","18","20","121","77","0","12","0","12","44","36","13","21","0","12","0","12","8","12","0","12","0","12","23","27","124","99","1081","133","301","88","32","32","0","12","269","81","0","12","0","12","780","142","0","12","313","115","214","90","8","12","0","12","8","12","237","81","0","12",
"1400000US25001013100","Census Tract 131, Barnstable County, Massachusetts","5172","322","828","188","702","211","544","206","104","78","0","17","54","51","0","17","0","17","126","103","43","67","0","17","0","17","0","17","0","17","83","94","0","17","912","191","848","182","527","179","230","131","0","17","91","81","0","17","0","17","52","61","0","17","0","17","0","17","0","17","0","17","52","61","12","19","2352","205","1966","191","1451","191","285","109","0","17","216","97","14","22","0","17","244","126","27","42","43","67","16","28","44","35","0","17","0","17","114","87","142","96","1080","154","288","132","56","67","0","17","217","113","0","17","15","24","792","181","0","17","190","100","415","178","13","20","0","17","0","17","174","102","0","17",
"1400000US25001013200","Census Tract 132, Barnstable County, Massachusetts","4547","445","849","208","761","205","546","125","44","71","0","12","171","142","0","12","0","12","72","43","0","12","0","12","0","12","0","12","0","12","72","43","16","27","436","204","344","169","180","99","49","79","0","12","106","90","0","12","9","17","30","33","12","20","0","12","0","12","0","12","0","12","18","26","62","59","1992","248","1716","253","1258","228","237","89","0","12","166","163","55","49","0","12","211","105","84","68","12","20","0","12","17","27","0","12","0","12","98","67","65","76","1270","143","266","111","40","38","0","12","226","98","0","12","0","12","1004","148","0","12","309","130","390","160","16","21","0","12","38","35","251","85","0","12",
"1400000US25001013300","Census Tract 133, Barnstable County, Massachusetts","3015","301","432","128","391","127","274","103","42","51","0","12","75","63","0","12","0","12","41","35","7","12","0","12","0","12","0","12","0","12","34","28","0","12","480","123","411","106","308","102","40","53","0","12","63","60","0","12","0","12","42","47","0","12","0","12","0","12","24","35","0","12","18","29","27","41","1338","184","1173","197","955","204","54","42","22","24","134","68","8","13","0","12","153","69","40","35","48","42","0","12","22","24","0","12","0","12","43","46","12","18","765","114","137","67","8","14","0","12","129","65","0","12","0","12","628","105","0","12","262","88","136","69","9","14","0","12","17","19","204","60","0","12",
"1400000US25001013400","Census Tract 134, Barnstable County, Massachusetts","3722","270","687","144","687","144","500","105","74","46","0","12","85","72","28","40","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","437","129","437","129","254","106","120","63","0","12","63","40","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1461","163","1399","147","1137","138","175","76","12","18","67","37","8","12","0","12","31","28","0","12","0","12","0","12","6","10","0","12","0","12","25","23","31","37","1137","133","379","135","117","72","0","12","262","116","0","12","0","12","758","109","0","12","355","129","257","102","9","13","0","12","0","12","137","63","0","12",
"1400000US25001013500","Census Tract 135, Barnstable County, Massachusetts","7192","393","1612","310","1323","318","1126","325","80","105","0","17","83","64","34","49","0","17","117","141","0","17","0","17","0","17","89","135","0","17","28","39","172","132","809","300","780","297","598","286","74","78","0","17","108","93","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","29","42","3200","195","2872","196","2389","229","224","141","78","81","114","87","67","72","0","17","233","117","31","48","0","17","0","17","0","17","90","90","0","17","112","74","95","75","1571","226","659","175","108","68","0","17","551","174","0","17","0","17","912","224","0","17","345","119","276","175","14","23","0","17","17","27","260","122","0","17",
